Name,Type,Row,Col,Sites,Cells
PCIE_NULL_X34Y91,PCIE_NULL,65,34,0,0
PCIE_NULL_X34Y90,PCIE_NULL,66,34,0,0
PCIE_NULL_X34Y89,PCIE_NULL,67,34,0,0
PCIE_NULL_X34Y88,PCIE_NULL,68,34,0,0
PCIE_NULL_X34Y87,PCIE_NULL,69,34,0,0
PCIE_NULL_X34Y86,PCIE_NULL,70,34,0,0
PCIE_NULL_X34Y85,PCIE_NULL,71,34,0,0
PCIE_NULL_X34Y84,PCIE_NULL,72,34,0,0
PCIE_NULL_X34Y83,PCIE_NULL,73,34,0,0
PCIE_NULL_X34Y82,PCIE_NULL,74,34,0,0
PCIE_NULL_X34Y81,PCIE_NULL,75,34,0,0
PCIE_NULL_X34Y80,PCIE_NULL,76,34,0,0
PCIE_NULL_X34Y79,PCIE_NULL,77,34,0,0
NULL_X34Y78,NULL,78,34,0,0
PCIE_NULL_X34Y77,PCIE_NULL,79,34,0,0
PCIE_NULL_X34Y76,PCIE_NULL,80,34,0,0
PCIE_NULL_X34Y75,PCIE_NULL,81,34,0,0
PCIE_NULL_X34Y74,PCIE_NULL,82,34,0,0
PCIE_NULL_X34Y73,PCIE_NULL,83,34,0,0
PCIE_NULL_X34Y72,PCIE_NULL,84,34,0,0
PCIE_NULL_X34Y71,PCIE_NULL,85,34,0,0
PCIE_NULL_X34Y70,PCIE_NULL,86,34,0,0
PCIE_NULL_X34Y69,PCIE_NULL,87,34,0,0
PCIE_NULL_X34Y68,PCIE_NULL,88,34,0,0
PCIE_NULL_X34Y67,PCIE_NULL,89,34,0,0
PCIE_NULL_X34Y66,PCIE_NULL,90,34,0,0
PCIE_NULL_X34Y65,PCIE_NULL,91,34,0,0
PCIE_NULL_X34Y64,PCIE_NULL,92,34,0,0
PCIE_NULL_X34Y63,PCIE_NULL,93,34,0,0
PCIE_NULL_X34Y62,PCIE_NULL,94,34,0,0
PCIE_NULL_X34Y61,PCIE_NULL,95,34,0,0
PCIE_NULL_X34Y60,PCIE_NULL,96,34,0,0
PCIE_NULL_X34Y59,PCIE_NULL,97,34,0,0
PCIE_NULL_X34Y58,PCIE_NULL,98,34,0,0
PCIE_NULL_X34Y57,PCIE_NULL,99,34,0,0
PCIE_NULL_X34Y56,PCIE_NULL,100,34,0,0
PCIE_NULL_X34Y55,PCIE_NULL,101,34,0,0
PCIE_NULL_X34Y54,PCIE_NULL,102,34,0,0
PCIE_NULL_X34Y53,PCIE_NULL,103,34,0,0
BRKH_CLB_X12Y49,BRKH_CLB,104,34,0,0
CLBLM_L_X12Y49,CLBLM_L,105,34,2,0
CLBLM_L_X12Y48,CLBLM_L,106,34,2,0
CLBLM_L_X12Y47,CLBLM_L,107,34,2,0
CLBLM_L_X12Y46,CLBLM_L,108,34,2,0
CLBLM_L_X12Y45,CLBLM_L,109,34,2,0
CLBLM_L_X12Y44,CLBLM_L,110,34,2,0
CLBLM_L_X12Y43,CLBLM_L,111,34,2,0
CLBLM_L_X12Y42,CLBLM_L,112,34,2,0
CLBLM_L_X12Y41,CLBLM_L,113,34,2,0
CLBLM_L_X12Y40,CLBLM_L,114,34,2,0
CLBLM_L_X12Y39,CLBLM_L,115,34,2,0
CLBLM_L_X12Y38,CLBLM_L,116,34,2,0
CLBLM_L_X12Y37,CLBLM_L,117,34,2,0
CLBLM_L_X12Y36,CLBLM_L,118,34,2,0
CLBLM_L_X12Y35,CLBLM_L,119,34,2,0
CLBLM_L_X12Y34,CLBLM_L,120,34,2,0
CLBLM_L_X12Y33,CLBLM_L,121,34,2,0
CLBLM_L_X12Y32,CLBLM_L,122,34,2,0
CLBLM_L_X12Y31,CLBLM_L,123,34,2,0
CLBLM_L_X12Y30,CLBLM_L,124,34,2,0
CLBLM_L_X12Y29,CLBLM_L,125,34,2,0
CLBLM_L_X12Y28,CLBLM_L,126,34,2,0
CLBLM_L_X12Y27,CLBLM_L,127,34,2,0
CLBLM_L_X12Y26,CLBLM_L,128,34,2,0
CLBLM_L_X12Y25,CLBLM_L,129,34,2,0
HCLK_CLB_X34Y26,HCLK_CLB,130,34,0,0
CLBLM_L_X12Y24,CLBLM_L,131,34,2,0
CLBLM_L_X12Y23,CLBLM_L,132,34,2,0
CLBLM_L_X12Y22,CLBLM_L,133,34,2,0
CLBLM_L_X12Y21,CLBLM_L,134,34,2,0
CLBLM_L_X12Y20,CLBLM_L,135,34,2,0
CLBLM_L_X12Y19,CLBLM_L,136,34,2,0
CLBLM_L_X12Y18,CLBLM_L,137,34,2,0
CLBLM_L_X12Y17,CLBLM_L,138,34,2,0
CLBLM_L_X12Y16,CLBLM_L,139,34,2,0
CLBLM_L_X12Y15,CLBLM_L,140,34,2,0
CLBLM_L_X12Y14,CLBLM_L,141,34,2,0
CLBLM_L_X12Y13,CLBLM_L,142,34,2,0
CLBLM_L_X12Y12,CLBLM_L,143,34,2,0
CLBLM_L_X12Y11,CLBLM_L,144,34,2,0
CLBLM_L_X12Y10,CLBLM_L,145,34,2,0
CLBLM_L_X12Y9,CLBLM_L,146,34,2,0
CLBLM_L_X12Y8,CLBLM_L,147,34,2,0
CLBLM_L_X12Y7,CLBLM_L,148,34,2,0
CLBLM_L_X12Y6,CLBLM_L,149,34,2,0
CLBLM_L_X12Y5,CLBLM_L,150,34,2,0
CLBLM_L_X12Y4,CLBLM_L,151,34,2,0
CLBLM_L_X12Y3,CLBLM_L,152,34,2,0
CLBLM_L_X12Y2,CLBLM_L,153,34,2,0
CLBLM_L_X12Y1,CLBLM_L,154,34,2,0
CLBLM_L_X12Y0,CLBLM_L,155,34,2,0
NULL_X34Y0,NULL,156,34,0,0
T_TERM_INT_X35Y156,T_TERM_INT,0,35,0,0
PCIE_NULL_X35Y155,PCIE_NULL,1,35,0,0
PCIE_NULL_X35Y154,PCIE_NULL,2,35,0,0
PCIE_NULL_X35Y153,PCIE_NULL,3,35,0,0
PCIE_NULL_X35Y152,PCIE_NULL,4,35,0,0
PCIE_NULL_X35Y151,PCIE_NULL,5,35,0,0
PCIE_NULL_X35Y150,PCIE_NULL,6,35,0,0
PCIE_NULL_X35Y149,PCIE_NULL,7,35,0,0
PCIE_NULL_X35Y148,PCIE_NULL,8,35,0,0
PCIE_NULL_X35Y147,PCIE_NULL,9,35,0,0
PCIE_NULL_X35Y146,PCIE_NULL,10,35,0,0
PCIE_NULL_X35Y145,PCIE_NULL,11,35,0,0
PCIE_NULL_X35Y144,PCIE_NULL,12,35,0,0
PCIE_NULL_X35Y143,PCIE_NULL,13,35,0,0
PCIE_NULL_X35Y142,PCIE_NULL,14,35,0,0
PCIE_NULL_X35Y141,PCIE_NULL,15,35,0,0
PCIE_NULL_X35Y140,PCIE_NULL,16,35,0,0
PCIE_NULL_X35Y139,PCIE_NULL,17,35,0,0
PCIE_NULL_X35Y138,PCIE_NULL,18,35,0,0
PCIE_NULL_X35Y137,PCIE_NULL,19,35,0,0
PCIE_NULL_X35Y136,PCIE_NULL,20,35,0,0
PCIE_NULL_X35Y135,PCIE_NULL,21,35,0,0
PCIE_NULL_X35Y134,PCIE_NULL,22,35,0,0
PCIE_NULL_X35Y133,PCIE_NULL,23,35,0,0
PCIE_NULL_X35Y132,PCIE_NULL,24,35,0,0
PCIE_NULL_X35Y131,PCIE_NULL,25,35,0,0
NULL_X35Y130,NULL,26,35,0,0
PCIE_NULL_X35Y129,PCIE_NULL,27,35,0,0
PCIE_NULL_X35Y128,PCIE_NULL,28,35,0,0
PCIE_NULL_X35Y127,PCIE_NULL,29,35,0,0
PCIE_NULL_X35Y126,PCIE_NULL,30,35,0,0
PCIE_NULL_X35Y125,PCIE_NULL,31,35,0,0
PCIE_NULL_X35Y124,PCIE_NULL,32,35,0,0
PCIE_NULL_X35Y123,PCIE_NULL,33,35,0,0
PCIE_NULL_X35Y122,PCIE_NULL,34,35,0,0
PCIE_NULL_X35Y121,PCIE_NULL,35,35,0,0
PCIE_NULL_X35Y120,PCIE_NULL,36,35,0,0
PCIE_NULL_X35Y119,PCIE_NULL,37,35,0,0
PCIE_NULL_X35Y118,PCIE_NULL,38,35,0,0
PCIE_NULL_X35Y117,PCIE_NULL,39,35,0,0
PCIE_NULL_X35Y116,PCIE_NULL,40,35,0,0
PCIE_NULL_X35Y115,PCIE_NULL,41,35,0,0
PCIE_NULL_X35Y114,PCIE_NULL,42,35,0,0
PCIE_NULL_X35Y113,PCIE_NULL,43,35,0,0
PCIE_NULL_X35Y112,PCIE_NULL,44,35,0,0
PCIE_NULL_X35Y111,PCIE_NULL,45,35,0,0
PCIE_NULL_X35Y110,PCIE_NULL,46,35,0,0
PCIE_NULL_X35Y109,PCIE_NULL,47,35,0,0
PCIE_NULL_X35Y108,PCIE_NULL,48,35,0,0
PCIE_NULL_X35Y107,PCIE_NULL,49,35,0,0
PCIE_NULL_X35Y106,PCIE_NULL,50,35,0,0
PCIE_NULL_X35Y105,PCIE_NULL,51,35,0,0
NULL_X35Y104,NULL,52,35,0,0
PCIE_NULL_X35Y103,PCIE_NULL,53,35,0,0
PCIE_NULL_X35Y102,PCIE_NULL,54,35,0,0
PCIE_NULL_X35Y101,PCIE_NULL,55,35,0,0
PCIE_NULL_X35Y100,PCIE_NULL,56,35,0,0
PCIE_NULL_X35Y99,PCIE_NULL,57,35,0,0
PCIE_NULL_X35Y98,PCIE_NULL,58,35,0,0
PCIE_NULL_X35Y97,PCIE_NULL,59,35,0,0
PCIE_NULL_X35Y96,PCIE_NULL,60,35,0,0
PCIE_NULL_X35Y95,PCIE_NULL,61,35,0,0
PCIE_NULL_X35Y94,PCIE_NULL,62,35,0,0
PCIE_NULL_X35Y93,PCIE_NULL,63,35,0,0
PCIE_NULL_X35Y92,PCIE_NULL,64,35,0,0
PCIE_NULL_X35Y91,PCIE_NULL,65,35,0,0
PCIE_NULL_X35Y90,PCIE_NULL,66,35,0,0
PCIE_NULL_X35Y89,PCIE_NULL,67,35,0,0
PCIE_NULL_X35Y88,PCIE_NULL,68,35,0,0
PCIE_NULL_X35Y87,PCIE_NULL,69,35,0,0
PCIE_NULL_X35Y86,PCIE_NULL,70,35,0,0
PCIE_NULL_X35Y85,PCIE_NULL,71,35,0,0
PCIE_NULL_X35Y84,PCIE_NULL,72,35,0,0
PCIE_NULL_X35Y83,PCIE_NULL,73,35,0,0
PCIE_NULL_X35Y82,PCIE_NULL,74,35,0,0
PCIE_NULL_X35Y81,PCIE_NULL,75,35,0,0
PCIE_NULL_X35Y80,PCIE_NULL,76,35,0,0
PCIE_NULL_X35Y79,PCIE_NULL,77,35,0,0
NULL_X35Y78,NULL,78,35,0,0
PCIE_NULL_X35Y77,PCIE_NULL,79,35,0,0
PCIE_NULL_X35Y76,PCIE_NULL,80,35,0,0
PCIE_NULL_X35Y75,PCIE_NULL,81,35,0,0
PCIE_NULL_X35Y74,PCIE_NULL,82,35,0,0
PCIE_NULL_X35Y73,PCIE_NULL,83,35,0,0
PCIE_NULL_X35Y72,PCIE_NULL,84,35,0,0
PCIE_NULL_X35Y71,PCIE_NULL,85,35,0,0
PCIE_NULL_X35Y70,PCIE_NULL,86,35,0,0
PCIE_NULL_X35Y69,PCIE_NULL,87,35,0,0
PCIE_NULL_X35Y68,PCIE_NULL,88,35,0,0
PCIE_NULL_X35Y67,PCIE_NULL,89,35,0,0
PCIE_NULL_X35Y66,PCIE_NULL,90,35,0,0
PCIE_NULL_X35Y65,PCIE_NULL,91,35,0,0
PCIE_NULL_X35Y64,PCIE_NULL,92,35,0,0
PCIE_NULL_X35Y63,PCIE_NULL,93,35,0,0
PCIE_NULL_X35Y62,PCIE_NULL,94,35,0,0
PCIE_NULL_X35Y61,PCIE_NULL,95,35,0,0
PCIE_NULL_X35Y60,PCIE_NULL,96,35,0,0
PCIE_NULL_X35Y59,PCIE_NULL,97,35,0,0
PCIE_NULL_X35Y58,PCIE_NULL,98,35,0,0
PCIE_NULL_X35Y57,PCIE_NULL,99,35,0,0
PCIE_NULL_X35Y56,PCIE_NULL,100,35,0,0
PCIE_NULL_X35Y55,PCIE_NULL,101,35,0,0
PCIE_NULL_X35Y54,PCIE_NULL,102,35,0,0
PCIE_NULL_X35Y53,PCIE_NULL,103,35,0,0
BRKH_INT_PSS_X12Y49,BRKH_INT_PSS,104,35,0,0
INT_L_X12Y49,INT_L,105,35,1,0
INT_L_X12Y48,INT_L,106,35,1,0
INT_L_X12Y47,INT_L,107,35,1,0
INT_L_X12Y46,INT_L,108,35,1,0
INT_L_X12Y45,INT_L,109,35,1,0
INT_L_X12Y44,INT_L,110,35,1,0
INT_L_X12Y43,INT_L,111,35,1,0
INT_L_X12Y42,INT_L,112,35,1,0
INT_L_X12Y41,INT_L,113,35,1,0
INT_L_X12Y40,INT_L,114,35,1,0
INT_L_X12Y39,INT_L,115,35,1,0
INT_L_X12Y38,INT_L,116,35,1,0
INT_L_X12Y37,INT_L,117,35,1,0
INT_L_X12Y36,INT_L,118,35,1,0
INT_L_X12Y35,INT_L,119,35,1,0
INT_L_X12Y34,INT_L,120,35,1,0
INT_L_X12Y33,INT_L,121,35,1,0
INT_L_X12Y32,INT_L,122,35,1,0
INT_L_X12Y31,INT_L,123,35,1,0
INT_L_X12Y30,INT_L,124,35,1,0
INT_L_X12Y29,INT_L,125,35,1,0
INT_L_X12Y28,INT_L,126,35,1,0
INT_L_X12Y27,INT_L,127,35,1,0
INT_L_X12Y26,INT_L,128,35,1,0
INT_L_X12Y25,INT_L,129,35,1,0
HCLK_L_X35Y26,HCLK_L,130,35,0,0
INT_L_X12Y24,INT_L,131,35,1,0
INT_L_X12Y23,INT_L,132,35,1,0
INT_L_X12Y22,INT_L,133,35,1,0
INT_L_X12Y21,INT_L,134,35,1,0
INT_L_X12Y20,INT_L,135,35,1,0
INT_L_X12Y19,INT_L,136,35,1,0
INT_L_X12Y18,INT_L,137,35,1,0
INT_L_X12Y17,INT_L,138,35,1,0
INT_L_X12Y16,INT_L,139,35,1,0
INT_L_X12Y15,INT_L,140,35,1,0
INT_L_X12Y14,INT_L,141,35,1,0
INT_L_X12Y13,INT_L,142,35,1,0
INT_L_X12Y12,INT_L,143,35,1,0
INT_L_X12Y11,INT_L,144,35,1,0
INT_L_X12Y10,INT_L,145,35,1,0
INT_L_X12Y9,INT_L,146,35,1,0
INT_L_X12Y8,INT_L,147,35,1,0
INT_L_X12Y7,INT_L,148,35,1,0
INT_L_X12Y6,INT_L,149,35,1,0
INT_L_X12Y5,INT_L,150,35,1,0
INT_L_X12Y4,INT_L,151,35,1,0
INT_L_X12Y3,INT_L,152,35,1,0
INT_L_X12Y2,INT_L,153,35,1,0
INT_L_X12Y1,INT_L,154,35,1,0
INT_L_X12Y0,INT_L,155,35,1,0
B_TERM_INT_X35Y0,B_TERM_INT,156,35,0,0
T_TERM_INT_X36Y156,T_TERM_INT,0,36,0,0
PCIE_NULL_X36Y155,PCIE_NULL,1,36,0,0
PCIE_NULL_X36Y154,PCIE_NULL,2,36,0,0
PCIE_NULL_X36Y153,PCIE_NULL,3,36,0,0
PCIE_NULL_X36Y152,PCIE_NULL,4,36,0,0
PCIE_NULL_X36Y151,PCIE_NULL,5,36,0,0
PCIE_NULL_X36Y150,PCIE_NULL,6,36,0,0
PCIE_NULL_X36Y149,PCIE_NULL,7,36,0,0
PCIE_NULL_X36Y148,PCIE_NULL,8,36,0,0
PCIE_NULL_X36Y147,PCIE_NULL,9,36,0,0
PCIE_NULL_X36Y146,PCIE_NULL,10,36,0,0
PCIE_NULL_X36Y145,PCIE_NULL,11,36,0,0
PCIE_NULL_X36Y144,PCIE_NULL,12,36,0,0
PCIE_NULL_X36Y143,PCIE_NULL,13,36,0,0
PCIE_NULL_X36Y142,PCIE_NULL,14,36,0,0
PCIE_NULL_X36Y141,PCIE_NULL,15,36,0,0
PCIE_NULL_X36Y140,PCIE_NULL,16,36,0,0
PCIE_NULL_X36Y139,PCIE_NULL,17,36,0,0
PCIE_NULL_X36Y138,PCIE_NULL,18,36,0,0
PCIE_NULL_X36Y137,PCIE_NULL,19,36,0,0
PCIE_NULL_X36Y136,PCIE_NULL,20,36,0,0
PCIE_NULL_X36Y135,PCIE_NULL,21,36,0,0
PCIE_NULL_X36Y134,PCIE_NULL,22,36,0,0
PCIE_NULL_X36Y133,PCIE_NULL,23,36,0,0
PCIE_NULL_X36Y132,PCIE_NULL,24,36,0,0
PCIE_NULL_X36Y131,PCIE_NULL,25,36,0,0
NULL_X36Y130,NULL,26,36,0,0
PCIE_NULL_X36Y129,PCIE_NULL,27,36,0,0
PCIE_NULL_X36Y128,PCIE_NULL,28,36,0,0
PCIE_NULL_X36Y127,PCIE_NULL,29,36,0,0
PCIE_NULL_X36Y126,PCIE_NULL,30,36,0,0
PCIE_NULL_X36Y125,PCIE_NULL,31,36,0,0
PCIE_NULL_X36Y124,PCIE_NULL,32,36,0,0
PCIE_NULL_X36Y123,PCIE_NULL,33,36,0,0
PCIE_NULL_X36Y122,PCIE_NULL,34,36,0,0
PCIE_NULL_X36Y121,PCIE_NULL,35,36,0,0
PCIE_NULL_X36Y120,PCIE_NULL,36,36,0,0
PCIE_NULL_X36Y119,PCIE_NULL,37,36,0,0
PCIE_NULL_X36Y118,PCIE_NULL,38,36,0,0
PCIE_NULL_X36Y117,PCIE_NULL,39,36,0,0
PCIE_NULL_X36Y116,PCIE_NULL,40,36,0,0
PCIE_NULL_X36Y115,PCIE_NULL,41,36,0,0
PCIE_NULL_X36Y114,PCIE_NULL,42,36,0,0
PCIE_NULL_X36Y113,PCIE_NULL,43,36,0,0
PCIE_NULL_X36Y112,PCIE_NULL,44,36,0,0
PCIE_NULL_X36Y111,PCIE_NULL,45,36,0,0
PCIE_NULL_X36Y110,PCIE_NULL,46,36,0,0
PCIE_NULL_X36Y109,PCIE_NULL,47,36,0,0
PCIE_NULL_X36Y108,PCIE_NULL,48,36,0,0
PCIE_NULL_X36Y107,PCIE_NULL,49,36,0,0
PCIE_NULL_X36Y106,PCIE_NULL,50,36,0,0
PCIE_NULL_X36Y105,PCIE_NULL,51,36,0,0
NULL_X36Y104,NULL,52,36,0,0
PCIE_NULL_X36Y103,PCIE_NULL,53,36,0,0
PCIE_NULL_X36Y102,PCIE_NULL,54,36,0,0
PCIE_NULL_X36Y101,PCIE_NULL,55,36,0,0
PCIE_NULL_X36Y100,PCIE_NULL,56,36,0,0
PCIE_NULL_X36Y99,PCIE_NULL,57,36,0,0
PCIE_NULL_X36Y98,PCIE_NULL,58,36,0,0
PCIE_NULL_X36Y97,PCIE_NULL,59,36,0,0
PCIE_NULL_X36Y96,PCIE_NULL,60,36,0,0
PCIE_NULL_X36Y95,PCIE_NULL,61,36,0,0
PCIE_NULL_X36Y94,PCIE_NULL,62,36,0,0
PCIE_NULL_X36Y93,PCIE_NULL,63,36,0,0
PCIE_NULL_X36Y92,PCIE_NULL,64,36,0,0
PCIE_NULL_X36Y91,PCIE_NULL,65,36,0,0
PCIE_NULL_X36Y90,PCIE_NULL,66,36,0,0
PCIE_NULL_X36Y89,PCIE_NULL,67,36,0,0
PCIE_NULL_X36Y88,PCIE_NULL,68,36,0,0
PCIE_NULL_X36Y87,PCIE_NULL,69,36,0,0
PCIE_NULL_X36Y86,PCIE_NULL,70,36,0,0
PCIE_NULL_X36Y85,PCIE_NULL,71,36,0,0
PCIE_NULL_X36Y84,PCIE_NULL,72,36,0,0
PCIE_NULL_X36Y83,PCIE_NULL,73,36,0,0
PCIE_NULL_X36Y82,PCIE_NULL,74,36,0,0
PCIE_NULL_X36Y81,PCIE_NULL,75,36,0,0
PCIE_NULL_X36Y80,PCIE_NULL,76,36,0,0
PCIE_NULL_X36Y79,PCIE_NULL,77,36,0,0
NULL_X36Y78,NULL,78,36,0,0
PCIE_NULL_X36Y77,PCIE_NULL,79,36,0,0
PCIE_NULL_X36Y76,PCIE_NULL,80,36,0,0
PCIE_NULL_X36Y75,PCIE_NULL,81,36,0,0
PCIE_NULL_X36Y74,PCIE_NULL,82,36,0,0
PCIE_NULL_X36Y73,PCIE_NULL,83,36,0,0
PCIE_NULL_X36Y72,PCIE_NULL,84,36,0,0
PCIE_NULL_X36Y71,PCIE_NULL,85,36,0,0
PCIE_NULL_X36Y70,PCIE_NULL,86,36,0,0
PCIE_NULL_X36Y69,PCIE_NULL,87,36,0,0
PCIE_NULL_X36Y68,PCIE_NULL,88,36,0,0
PCIE_NULL_X36Y67,PCIE_NULL,89,36,0,0
PCIE_NULL_X36Y66,PCIE_NULL,90,36,0,0
PCIE_NULL_X36Y65,PCIE_NULL,91,36,0,0
PCIE_NULL_X36Y64,PCIE_NULL,92,36,0,0
PCIE_NULL_X36Y63,PCIE_NULL,93,36,0,0
PCIE_NULL_X36Y62,PCIE_NULL,94,36,0,0
PCIE_NULL_X36Y61,PCIE_NULL,95,36,0,0
PCIE_NULL_X36Y60,PCIE_NULL,96,36,0,0
PCIE_NULL_X36Y59,PCIE_NULL,97,36,0,0
PCIE_NULL_X36Y58,PCIE_NULL,98,36,0,0
PCIE_NULL_X36Y57,PCIE_NULL,99,36,0,0
PCIE_NULL_X36Y56,PCIE_NULL,100,36,0,0
PCIE_NULL_X36Y55,PCIE_NULL,101,36,0,0
PCIE_NULL_X36Y54,PCIE_NULL,102,36,0,0
PCIE_NULL_X36Y53,PCIE_NULL,103,36,0,0
BRKH_INT_PSS_X13Y49,BRKH_INT_PSS,104,36,0,0
INT_R_X13Y49,INT_R,105,36,1,0
INT_R_X13Y48,INT_R,106,36,1,0
INT_R_X13Y47,INT_R,107,36,1,0
INT_R_X13Y46,INT_R,108,36,1,0
INT_R_X13Y45,INT_R,109,36,1,0
INT_R_X13Y44,INT_R,110,36,1,0
INT_R_X13Y43,INT_R,111,36,1,0
INT_R_X13Y42,INT_R,112,36,1,0
INT_R_X13Y41,INT_R,113,36,1,0
INT_R_X13Y40,INT_R,114,36,1,0
INT_R_X13Y39,INT_R,115,36,1,0
INT_R_X13Y38,INT_R,116,36,1,0
INT_R_X13Y37,INT_R,117,36,1,0
INT_R_X13Y36,INT_R,118,36,1,0
INT_R_X13Y35,INT_R,119,36,1,0
INT_R_X13Y34,INT_R,120,36,1,0
INT_R_X13Y33,INT_R,121,36,1,0
INT_R_X13Y32,INT_R,122,36,1,0
INT_R_X13Y31,INT_R,123,36,1,0
INT_R_X13Y30,INT_R,124,36,1,0
INT_R_X13Y29,INT_R,125,36,1,0
INT_R_X13Y28,INT_R,126,36,1,0
INT_R_X13Y27,INT_R,127,36,1,0
INT_R_X13Y26,INT_R,128,36,1,0
INT_R_X13Y25,INT_R,129,36,1,0
HCLK_R_X36Y26,HCLK_R,130,36,0,0
INT_R_X13Y24,INT_R,131,36,1,0
INT_R_X13Y23,INT_R,132,36,1,0
INT_R_X13Y22,INT_R,133,36,1,0
INT_R_X13Y21,INT_R,134,36,1,0
INT_R_X13Y20,INT_R,135,36,1,0
INT_R_X13Y19,INT_R,136,36,1,0
INT_R_X13Y18,INT_R,137,36,1,0
INT_R_X13Y17,INT_R,138,36,1,0
INT_R_X13Y16,INT_R,139,36,1,0
INT_R_X13Y15,INT_R,140,36,1,0
INT_R_X13Y14,INT_R,141,36,1,0
INT_R_X13Y13,INT_R,142,36,1,0
INT_R_X13Y12,INT_R,143,36,1,0
INT_R_X13Y11,INT_R,144,36,1,0
INT_R_X13Y10,INT_R,145,36,1,0
INT_R_X13Y9,INT_R,146,36,1,0
INT_R_X13Y8,INT_R,147,36,1,0
INT_R_X13Y7,INT_R,148,36,1,0
INT_R_X13Y6,INT_R,149,36,1,0
INT_R_X13Y5,INT_R,150,36,1,0
INT_R_X13Y4,INT_R,151,36,1,0
INT_R_X13Y3,INT_R,152,36,1,0
INT_R_X13Y2,INT_R,153,36,1,0
INT_R_X13Y1,INT_R,154,36,1,0
INT_R_X13Y0,INT_R,155,36,1,0
B_TERM_INT_X36Y0,B_TERM_INT,156,36,0,0
NULL_X37Y156,NULL,0,37,0,0
PCIE_NULL_X37Y155,PCIE_NULL,1,37,0,0
PCIE_NULL_X37Y154,PCIE_NULL,2,37,0,0
PCIE_NULL_X37Y153,PCIE_NULL,3,37,0,0
PCIE_NULL_X37Y152,PCIE_NULL,4,37,0,0
PCIE_NULL_X37Y151,PCIE_NULL,5,37,0,0
PCIE_NULL_X37Y150,PCIE_NULL,6,37,0,0
PCIE_NULL_X37Y149,PCIE_NULL,7,37,0,0
PCIE_NULL_X37Y148,PCIE_NULL,8,37,0,0
PCIE_NULL_X37Y147,PCIE_NULL,9,37,0,0
PCIE_NULL_X37Y146,PCIE_NULL,10,37,0,0
PCIE_NULL_X37Y145,PCIE_NULL,11,37,0,0
PCIE_NULL_X37Y144,PCIE_NULL,12,37,0,0
PCIE_NULL_X37Y143,PCIE_NULL,13,37,0,0
PCIE_NULL_X37Y142,PCIE_NULL,14,37,0,0
PCIE_NULL_X37Y141,PCIE_NULL,15,37,0,0
PCIE_NULL_X37Y140,PCIE_NULL,16,37,0,0
PCIE_NULL_X37Y139,PCIE_NULL,17,37,0,0
PCIE_NULL_X37Y138,PCIE_NULL,18,37,0,0
PCIE_NULL_X37Y137,PCIE_NULL,19,37,0,0
PCIE_NULL_X37Y136,PCIE_NULL,20,37,0,0
PCIE_NULL_X37Y135,PCIE_NULL,21,37,0,0
PCIE_NULL_X37Y134,PCIE_NULL,22,37,0,0
PCIE_NULL_X37Y133,PCIE_NULL,23,37,0,0
PCIE_NULL_X37Y132,PCIE_NULL,24,37,0,0
PCIE_NULL_X37Y131,PCIE_NULL,25,37,0,0
NULL_X37Y130,NULL,26,37,0,0
PCIE_NULL_X37Y129,PCIE_NULL,27,37,0,0
PCIE_NULL_X37Y128,PCIE_NULL,28,37,0,0
PCIE_NULL_X37Y127,PCIE_NULL,29,37,0,0
PCIE_NULL_X37Y126,PCIE_NULL,30,37,0,0
PCIE_NULL_X37Y125,PCIE_NULL,31,37,0,0
PCIE_NULL_X37Y124,PCIE_NULL,32,37,0,0
PCIE_NULL_X37Y123,PCIE_NULL,33,37,0,0
PCIE_NULL_X37Y122,PCIE_NULL,34,37,0,0
PCIE_NULL_X37Y121,PCIE_NULL,35,37,0,0
PCIE_NULL_X37Y120,PCIE_NULL,36,37,0,0
PCIE_NULL_X37Y119,PCIE_NULL,37,37,0,0
PCIE_NULL_X37Y118,PCIE_NULL,38,37,0,0
PCIE_NULL_X37Y117,PCIE_NULL,39,37,0,0
PCIE_NULL_X37Y116,PCIE_NULL,40,37,0,0
PCIE_NULL_X37Y115,PCIE_NULL,41,37,0,0
PCIE_NULL_X37Y114,PCIE_NULL,42,37,0,0
PCIE_NULL_X37Y113,PCIE_NULL,43,37,0,0
PCIE_NULL_X37Y112,PCIE_NULL,44,37,0,0
PCIE_NULL_X37Y111,PCIE_NULL,45,37,0,0
PCIE_NULL_X37Y110,PCIE_NULL,46,37,0,0
PCIE_NULL_X37Y109,PCIE_NULL,47,37,0,0
PCIE_NULL_X37Y108,PCIE_NULL,48,37,0,0
PCIE_NULL_X37Y107,PCIE_NULL,49,37,0,0
PCIE_NULL_X37Y106,PCIE_NULL,50,37,0,0
PCIE_NULL_X37Y105,PCIE_NULL,51,37,0,0
NULL_X37Y104,NULL,52,37,0,0
PCIE_NULL_X37Y103,PCIE_NULL,53,37,0,0
PCIE_NULL_X37Y102,PCIE_NULL,54,37,0,0
PCIE_NULL_X37Y101,PCIE_NULL,55,37,0,0
PCIE_NULL_X37Y100,PCIE_NULL,56,37,0,0
PCIE_NULL_X37Y99,PCIE_NULL,57,37,0,0
PCIE_NULL_X37Y98,PCIE_NULL,58,37,0,0
PCIE_NULL_X37Y97,PCIE_NULL,59,37,0,0
PCIE_NULL_X37Y96,PCIE_NULL,60,37,0,0
PCIE_NULL_X37Y95,PCIE_NULL,61,37,0,0
